Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
SCE^H,Southern California Edison Company,27.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h,
SCE^J,Southern California Edison Company,26.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^j,
SO,Southern Company (The),46.22,$41.99B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,
SOJA,Southern Company (The),25.8,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/soja,
SCCO,Southern Copper Corporation,28.77,$22.93B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,
LUV,Southwest Airlines Company,40.56,$26.74B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv,
SWX,Southwest Gas Corporation,61.87,$2.91B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx,
SWN,Southwestern Energy Company,13.14,$5.05B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn,
SWNC,Southwestern Energy Company,32.2,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc,
SSS,Sovran Self Storage Inc.,96.51,$3.46B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sss,
SPA,Sparton Corporation,25.31,$250.23M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa,
SPE,Special Opportunities Fund Inc.,14.6299,$114.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe,
SE,Spectra Energy Corp,29.35,$19.7B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/se,
SEP,Spectra Energy Partners LP,43.33,$12.92B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,
SPB           ,Spectrum Brands Holdings Inc.,93.52,$5.57B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb           ,
TRK,Speedway Motorsports Inc.,18.97,$783.24M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk,
SPR,Spirit Aerosystems Holdings Inc.,48.83,$6.9B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr,
SRC,Spirit Realty Capital Inc.,9.77,$4.31B,2013,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src,
SRLP,Sprague Resources LP,24.08,$507.52M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp,
LEAF,Springleaf Holdings Inc.,46.33,$6.23B,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/leaf,
S,Sprint Corporation,4.29,$17.02B,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,
SPXC,SPX Corporation,n/a,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spxc,
FLOW,SPX FLOW Inc.,36.48,$1.5B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow,
JOE,St. Joe Company (The),21.28,$1.96B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe,
STJ,St. Jude Medical Inc.,68,$19.16B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stj,
STAG,Stag Industrial Inc.,19.57,$1.33B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,
STAG^A,Stag Industrial Inc.,26.57,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^a,
STAG^B,Stag Industrial Inc.,24.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b,
SSI,Stage Stores Inc.,10.83,$346.75M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi,
SFG,StanCorp Financial Group Inc.,114.68,$4.85B,1999,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/sfg,
SMP,Standard Motor Products Inc.,35.82,$817.42M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp,
SXI,Standex International Corporation,78.27,$999.67M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi,
SWH,Stanley Black & Decker Inc.,113.53,$17.74B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swh,
SWJ,Stanley Black & Decker Inc.,26.24,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj,
SWK,Stanley Black & Decker Inc.,98.51,$15.1B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk,
SWU,Stanley Black & Decker Inc.,135.42,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swu,
STN,Stantec Inc,24.61,$2.32B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn,
SGU,Star Gas Partners L.P.,8.31,$476.02M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu,
SRT,StarTek Inc.,4.55,$70.84M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt,
HOT,Starwood Hotels & Resorts Worldwide Inc.,67.48,$11.5B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hot,
STWD,STARWOOD PROPERTY TRUST INC.,20.69,$4.94B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd,
SWAY,Starwood Waypoint Residential Trust,25.04,$949.18M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sway,
STT,State Street Corporation,68.51,$27.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,
STT^C,State Street Corporation,25.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c,
STT^D,State Street Corporation,26.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d,
STT^E,State Street Corporation,25.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e,
STO,Statoil ASA,17.74,$56.57B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto,
SPLP,Steel Partners Holdings LP,17.48,$476.52M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp,
SCS,Steelcase Inc.,19.74,$2.41B,1998,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs,
SCM,Stellus Capital Investment Corporation,10.57,$131.91M,2012,n/a,n/a,http://www.nasdaq.com/symbol/scm,
SCQ,Stellus Capital Investment Corporation,25.27,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/scq,
SCL,Stepan Company,46.06,$1.03B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl,
STE,STERIS Corporation,66.9,$4B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste,
STL,Sterling Bancorp,15.09,$1.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,
STC,Stewart Information Services Corporation,42.48,$989.17M,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc,
SF,Stifel Financial Corporation,41.89,$2.91B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf,
SFN,Stifel Financial Corporation,25.7718,$1.26B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfn,
SWC,Stillwater Mining Company,10.85,$1.31B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc,
STM,STMicroelectronics N.V.,7.46,$6.55B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm,
SGY,Stone Energy Corporation,7.3,$417.92M,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy,
EDF,Stone Harbor Emerging Markets Income Fund,12.71,$200.59M,2010,n/a,n/a,http://www.nasdaq.com/symbol/edf,
EDI,Stone Harbor Emerging Markets Total Income Fund,12.1,$116.32M,2012,n/a,n/a,http://www.nasdaq.com/symbol/edi,
SGM,Stonegate Mortgage Corporation,6.6,$170.16M,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm,
STON,StoneMor Partners L.P.,29.21,$926.8M,2004,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston,
SRI,Stoneridge Inc.,12.22,$341.1M,1997,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri,
STOR,STORE Capital Corporation,22.08,$2.8B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor,
SGL,Strategic Global Income Fund Inc.,8.9307,$163.06M,1992,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/sgl,
BEE,Strategic Hotels & Resorts Inc,13.95,$3.84B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bee,
SYK,Stryker Corporation,100.03,$37.67B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,
RGR,Sturm Ruger & Company Inc.,58.86,$1.1B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr,
SPH,Suburban Propane Partners L.P.,35.61,$2.16B,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph,
SMFG,Sumitomo Mitsui Financial Group Inc,7.9,$54.01B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg,
INN,Summit Hotel Properties Inc.,12.99,$1.12B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn,
INN^A,Summit Hotel Properties Inc.,26.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^a,
INN^B,Summit Hotel Properties Inc.,26.2001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b,
INN^C,Summit Hotel Properties Inc.,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c,
SUM,Summit Materials Inc.,20.81,$2.15B,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum,
SMLP,Summit Midstream Partners LP,20.5,$1.36B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp,
SUI,Sun Communities Inc.,69.26,$3.72B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui,
SUI^A,Sun Communities Inc.,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a,
SLF,Sun Life Financial Inc.,33.74,$20.6B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf,
SXCP,SunCoke Energy Partners L.P.,12.31,$483.58M,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp,
SXC,SunCoke Energy Inc.,5.8,$378.56M,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc,
SU,Suncor Energy  Inc.,28.61,$41.39B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su,
SUNE,SunEdison Inc.,9.02,$2.84B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/sune,
SXL,Sunoco Logistics Partners LP,30,$7.59B,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl,
SUN,Sunoco LP,36.9,$2.74B,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun,
SHO,Sunstone Hotel Investors Inc.,14.83,$3.09B,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho,
SHO^D,Sunstone Hotel Investors Inc.,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^d,
STI,SunTrust Banks Inc.,40.01,$20.57B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,
STI.WS.A,SunTrust Banks Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a,
STI.WS.B,SunTrust Banks Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b,
STI^A,SunTrust Banks Inc.,21.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a,
STI^E,SunTrust Banks Inc.,25.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e,
SPN,Superior Energy Services Inc.,16.05,$2.42B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn,
SUP,Superior Industries International Inc.,19.32,$513.69M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup,
SVU,SuperValu Inc.,7.19,$1.9B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/svu,
SFY,Swift Energy Company,0.6625,$29.51M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sfy,
SWFT,Swift Transportation Company,15.26,$2.18B,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft,
SWZ,Swiss Helvetia Fund Inc. (The),11.244,$298.61M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz,
SYA,Symetra Financial Corporation,31.74,$3.69B,2010,Finance,Life Insurance,http://www.nasdaq.com/symbol/sya,
SYF,Synchrony Financial,30.15,$25.14B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,
SYT,Syngenta AG,63.99,$29.74B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt,
SNX,Synnex Corporation,92.18,$3.65B,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx,
SNV,Synovus Financial Corp.,29.9,$3.95B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv,
SNV^C,Synovus Financial Corp.,27.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c,
GJH,SYNTHETIC FIXED INCOME SECURITIES INC,9.83,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh,
GJO,SYNTHETIC FIXED INCOME SECURITIES INC,19.86,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo,
GJS,SYNTHETIC FIXED INCOME SECURITIES INC,18.3999,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs,
GJP,Synthetic Fixed-Income Securities Inc.,21.0635,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp,
GJR,Synthetic Fixed-Income Securities Inc.,19.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr,
GJT,Synthetic Fixed-Income Securities Inc.,17.91,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt,
GJV,Synthetic Fixed-Income Securities Inc.,25.7019,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv,
SYY,Sysco Corporation,41.43,$24.65B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy,
SYX,Systemax Inc.,9.56,$352.61M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx,
DATA,Tableau Software Inc.,85.05,$6.11B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data,
TAHO,Tahoe Resources Inc.,9.3,$2.11B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho,
TWN,Taiwan Fund Inc. (The),15.46,$127.1M,1986,n/a,n/a,http://www.nasdaq.com/symbol/twn,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,22.16,$114.92B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm,
XRS,TAL Education Group,36.05,$2.88B,2010,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs,
TAL,TAL International Group Inc.,16.91,$562.35M,2005,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tal,
TLN,Talen Energy Corporation,10.14,$1.3B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tln,
TEGP,Tallgrass Energy GP LP,24.74,$3.89B,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tegp,
TEP,Tallgrass Energy Partners LP,45.23,$2.74B,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep,
SKT,Tanger Factory Outlet Centers Inc.,35.33,$3.39B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt,
TAOM,Taomee Holdings Limited,3,$105.93M,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/taom,
NGLS,Targa Resources Partners LP,31.9,$5.9B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngls,
TRGP,Targa Resources Inc.,61.91,$3.47B,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp,
TGT,Target Corporation,75.05,$47.16B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,
TARO,Taro Pharmaceutical Industries Ltd.,147.57,$6.32B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro,
TTM,Tata Motors Ltd,29.23,$14.89B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm,
TCO,Taubman Centers Inc.,76.35,$4.65B,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco,
TCO^J,Taubman Centers Inc.,25.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j,
TCO^K,Taubman Centers Inc.,25.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k,
TMHC,Taylor Morrison Home Corporation,19.17,$2.34B,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,
TCP,TC PipeLines LP,52.93,$3.39B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp,
TCB,TCF Financial Corporation,15.37,$2.6B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb,
TCB.WS,TCF Financial Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws,
TCB^B,TCF Financial Corporation,26.5501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b,
TCB^C,TCF Financial Corporation,24.8609,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c,
TCPI,TCP International Holdings Ltd.,2.68,$76.15M,2014,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/tcpi,
TSI,TCW Strategic Income Fund Inc.,5.33,$254.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi,
AMTD,TD Ameritrade Holding Corporation,32.18,$17.48B,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd,
TEL,TE Connectivity Ltd.,63.36,$25.5B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel,
TMH,Team Health Holdings Inc.,52.66,$3.81B,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh,
TISI,Team Inc.,33.33,$722.53M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,
TCK,Teck Resources Ltd,6.48,$3.67B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/tck,
TE,TECO Energy Inc.,26.94,$6.34B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/te,
TK,Teekay Corporation,34.62,$2.52B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk,
TGP,Teekay LNG Partners L.P.,25.68,$2.02B,2005,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp,
TOO,Teekay Offshore Partners L.P.,15.88,$1.47B,2006,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too,
TOO^A,Teekay Offshore Partners L.P.,18.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a,
TOO^B,Teekay Offshore Partners L.P.,20.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^b,
TNK,Teekay Tankers Ltd.,8.23,$990.07M,2007,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk,
GCI,TEGNA Inc.,15.03,$1.73B,2015,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci,
TGNA,TEGNA Inc.,25.45,$5.76B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna,
TRC,Tejon Ranch Co,23.87,$493.38M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc,
HQH,Tekla Healthcare Investors,30.73,$869.04M,1987,n/a,n/a,http://www.nasdaq.com/symbol/hqh,
THQ,Tekla Healthcare Opportunies Fund,17.44,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/thq,
HQL,Tekla Life Sciences Investors,24.77,$378.67M,1992,n/a,n/a,http://www.nasdaq.com/symbol/hql,
THW,Tekla World Healthcare Fund,15.49,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/thw,
TDOC,Teladoc Inc.,18,$691M,2015,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc,
TEO,Telecom Argentina Stet - France Telecom S.A.,14.78,$2.86B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo,
TI,Telecom Italia S.P.A.,11.81,$23.03B,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti,
TI.A,Telecom Italia S.P.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti.a,
TDY,Teledyne Technologies Incorporated,83.6,$2.96B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy,
TFX,Teleflex Incorporated,126.75,$5.27B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,
VIV,Telefonica Brasil S.A.,9.83,$16.6B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv,
TEF,Telefonica SA,12.94,$60.26B,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef,
TDA,Telephone and Data Systems Inc.,24.45,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda,
TDE,Telephone and Data Systems Inc.,25.6,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde,
TDI,Telephone and Data Systems Inc.,25.4,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi,
TDJ,Telephone and Data Systems Inc.,25.69,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj,
TDS,Telephone and Data Systems Inc.,26.27,$2.85B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,
TU,TELUS Corporation,32.72,$19.66B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu,
TDF,Templeton Dragon Fund Inc.,20.05,$714.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf,
EMF,Templeton Emerging Markets Fund,12.36,$222.96M,1987,n/a,n/a,http://www.nasdaq.com/symbol/emf,
TEI,Templeton Emerging Markets Income Fund Inc.,10.05,$481.99M,1993,n/a,n/a,http://www.nasdaq.com/symbol/tei,
GIM,Templeton Global Income Fund Inc.,6.55,$878.64M,1988,n/a,n/a,http://www.nasdaq.com/symbol/gim,
TRF,Templeton Russia Fund Inc.,10.67,$55.31M,1995,n/a,n/a,http://www.nasdaq.com/symbol/trf,
TPX,Tempur Sealy International Inc.,71.97,$4.45B,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx,
TS,Tenaris S.A.,28.05,$16.56B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts,
THC,Tenet Healthcare Corporation,35.87,$3.57B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc,
TNC,Tennant Company,55.05,$1B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc,
TEN,Tenneco Inc.,47.77,$2.9B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten,
TVC,Tennessee Valley Authority,25.02,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc,
TVE,Tennessee Valley Authority,24.5,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve,
TDC,Teradata Corporation,28.58,$4.05B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc,
TER,Teradyne Inc.,18.21,$3.84B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter,
TEX,Terex Corporation,18.64,$2.02B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex,
TX,Ternium S.A.,14.92,$2.99B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx,
TNH,Terra Nitrogen Company L.P.,114.99,$2.15B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh,
TRNO,Terreno Realty Corporation,21.52,$925.97M,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno,
TRNO^A,Terreno Realty Corporation,25.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a,
TSO,Tesoro Corporation,104.89,$12.91B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso,
TLLP,Tesoro Logistics LP,54.72,$4.82B,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp,
TTI,Tetra Technologies Inc.,7.12,$570.97M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti,
TEVA,Teva Pharmaceutical Industries Limited,60.88,$51.1B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva,
TPL,Texas Pacific Land Trust,149.55,$1.23B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl,
TGH,Textainer Group Holdings Limited,19.34,$1.1B,2007,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh,
TXT,Textron Inc.,39.09,$10.81B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt,
TXTR,Textura Corporation,28.83,$745.54M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/txtr,
TTF,Thai Fund Inc. (The),7.69,$96.21M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ttf,
AES,The AES Corporation,10.78,$7.36B,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes,
AES^C,The AES Corporation,50.29,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c,
BX,The Blackstone Group L.P.,34.52,$40.87B,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx,
SCHW,The Charles Schwab Corporation,28.68,$37.73B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,
SCHW^B,The Charles Schwab Corporation,25.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b,
SCHW^C,The Charles Schwab Corporation,25.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^c,
SRV,The Cushing MLP Total Return Fund,13.2,$88.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv,
GRX,The Gabelli Healthcare & Wellness Trust,10.15,$151.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx,
GRX^A,The Gabelli Healthcare & Wellness Trust,25.878,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a,
